"X","airt","rh","parr","bar","datetime_posx","UNIQUE_REMARK","SECONDS","NDX","REMARK","DATE","TIME","H2O","CO2","CH4","CAVITY_P","CAVITY_T","LASER_PHASE_P","LASER_T","RESIDUAL","RING_DOWN_TIME","THERMAL_ENCLOSURE_T","PHASE_ERROR","LASER_T_SHIFT","INPUT_VOLTAGE","CHK","ERROR","ERROR_comment","TEMPORAL_CHECK","PLOT","SPECIES","DBH","OLD_TAG","DEPTH1","DEPTH2","DEPTH3","DEPTH4","MEAN_DEPTH","RADIUS","VOLUME_CYLINDER","VOLUME_CAP","VOLUME_TUBES","VOLUME_CM3","VOLUME","roll_cor","vol_system","pres_torr","nmol","surfarea","CO2_ln_R2","CH4_ln_R2","CO2_ln_slope","CH4_ln_slope","CO2_SE","CH4_SE","index_CO2_ln_R2","CO2_R2_Remark_Rank","CO2_flux_umolpm2ps","CH4_flux_nmolpm2ps"
1,19.1,36,1248,1021,"2025-06-03 09:37:00",1,1748957832,20281,411,"2025-06-03","09:37:12",9854.5361,428.49097,1994.7234,40.213,55.001,32.4175,36.4018,0.00262989,11.3763,54.5005,-120,-0.205038,16.1051,160,FALSE,NA,184,"BGS","rm",28.7,2,4.8,4.9,4.8,4.7,4.8,5.08,389.1513439,19.79203372,28.88,437.8233777,0.4378233777,0.608153637271679,0.4658233777,765.813302,0.0195730564589353,0.00810731966555996,0.960600831805473,0.880058352198797,0.086570781883856,0.0152341400389005,0.0055579001735064,0.00178284903102654,"93:152",1,0.209003082573018,0.0367789473445083
2,19.4,35,1280,1022,"2025-06-03 09:44:00",2,1748958271,22037,412,"2025-06-03","09:44:31",10809.578,456.82263,2073.1008,40.2249,55.0003,32.4738,36.4018,0.00273847,11.3719,54.5007,0.25,-0.205038,16.0831,252,FALSE,NA,215,"BGS","bg",19.4,1,3.7,4.3,3.3,4.1,3.85,5.08,312.1318071,19.79203372,28.88,360.8038408,0.3608038408,0.608541280610072,0.3888038408,766.563364,0.0163360662591395,0.00810731966555996,0.985588184879377,0.999839345918477,0.158890568213394,0.477816260072254,0.00508353604352006,0.00160249944238684,"322:381",1,0.320160911048404,0.962788986524493
3,19.4,35,1280,1022,"2025-06-03 09:47:00",3,1748958446,22737,413,"2025-06-03","09:47:26",10770.494,436.26999,2005.5325,40.2273,55.0003,32.4939,36.4018,0.00272253,11.3725,54.5005,24.25,-0.205038,16.0737,82,FALSE,NA,194,"BGS","rm",26,3,3.3,3.1,3.6,4.4,3.6,5.08,291.863508,19.79203372,28.88,340.5355417,0.3405355417,0.99136334791356,0.3685355417,766.563364,0.0154844690208602,0.00810731966555996,0.997889040588422,0.98628091146615,0.330532585996113,0.0638136010002846,0.00381257257844498,0.00188747232046847,"443:502",1,0.631296383931115,0.121879951520351
4,19.4,35,1280,1022,"2025-06-03 09:51:00",4,1748958698,23745,452,"2025-06-03","09:51:38",11698.167,417.9241,2061.8237,40.2335,55.0003,32.493,36.4018,0.00284829,11.3686,54.5009,9.25,-0.205038,16.0647,194,FALSE,NA,190,"BGS","bg",27.2,4,5,5,5.5,5.5,5.25,5.08,425.6342824,19.79203372,28.88,474.3063162,0.4743063162,0.980674392251882,0.5023063162,766.563364,0.0211050108119906,0.00810731966555996,0.993340301759414,0.999829461202046,0.187048463184218,0.86580840511254,0.00523512043120215,0.0038651354364389,"631:690",1,0.486925395903516,2.25387631236944
5,19.6,36,1329,1022,"2025-06-03 09:56:00",5,1748958967,24821,432,"2025-06-03","09:56:07",8825.0576,412.35516,1998.653,40.2183,55.0003,32.5049,36.4018,0.00250961,11.3789,54.4998,37.5,-0.205038,16.0521,18,FALSE,NA,213,"BGS","hem",31,5,5.9,5.5,5.5,5.2,5.525,5.08,447.9294115,19.79203372,28.88,496.6014452,0.4966014452,0.912784530333082,0.5246014452,766.563364,0.0220267093499211,0.00810731966555996,0.987900890096105,0.948823096845909,0.128468092803556,0.0274583939983524,0.00507193438377234,0.00227498132811133,"814:873",1,0.34903389253829,0.074601482212007
6,19.6,36,1329,1022,"2025-06-03 10:01:00",6,1748959296,26137,433,"2025-06-03","10:01:36",10114.605,431.88293,1996.7136,40.2286,55.0003,32.5173,36.4018,0.00265694,11.3741,54.5013,-29.5,-0.205038,16.0431,34,FALSE,NA,199,"BGS","hem",29.1,6,5.3,5,5,5.3,5.15,5.08,417.5269628,19.79203372,28.88,466.1989965,0.4661989965,0.887867228590722,0.4941989965,766.563364,0.0207501861775812,0.00810731966555996,0.984619023869843,0.389892465302349,0.118790061128093,0.00478647957766187,0.00498963350480323,0.0020122303121323,"1053:1112",1,0.304035857242091,0.0122507001658746
7,19.6,36,1329,1022,"2025-06-03 10:06:00",7,1748959601,27357,434,"2025-06-03","10:06:41",10405.208,422.08582,2002.097,40.2331,55.001,32.5197,36.4018,0.00268549,11.3737,54.5005,231.75,-0.205038,16.027,173,FALSE,NA,205,"BGS","bg",25,7,3.5,3.6,4.4,3.6,3.775,5.08,306.0513174,19.79203372,28.88,354.7233511,0.3547233511,0.844207710935764,0.3827233511,766.563364,0.0160696012053371,0.00810731966555996,0.989561903153219,0.986887069398362,0.178558591275354,0.046241141983891,0.00477291536584369,0.00138726205723914,"1258:1317",1,0.353922809503965,0.0916550403355996
8,20,40,1369,1022,"2025-06-03 10:11:00",8,1748959863,28405,414,"2025-06-03","10:11:03",9677.9814,423.72971,2158.1309,40.229,55.001,32.5505,36.4018,0.00260816,11.376,54.5005,-46.25,-0.205038,16.0113,195,FALSE,NA,190,"BGS","bg",27.8,32,4,3.6,4,4.6,4.05,5.08,328.3464465,19.79203372,28.88,377.0184802,0.3770184802,0.948568181194802,0.4050184802,766.563364,0.0169825140823236,0.00810731966555996,0.995969432833437,0.999894360163724,0.224110370936372,2.05632778271741,0.00392132393535625,0.0058135288621239,"1457:1516",1,0.469447078371595,4.3074181071482
9,20,40,1369,1022,"2025-06-03 10:17:00",9,1748960242,29921,436,"2025-06-03","10:17:22",9086.6426,421.02701,2005.39,40.2261,55.001,32.5328,36.4018,0.0025421,11.3789,54.4998,-6.75,-0.205038,15.9866,102,FALSE,NA,198,"BGS","hem",19.5,30,2.9,3.2,3.9,3.3,3.325,5.08,269.5683789,19.79203372,28.88,318.2404126,0.3182404126,0.850307932872604,0.3462404126,766.563364,0.0145179367616644,0.00810731966555996,0.968402070518597,0.55628346493578,0.072595357599332,0.00582268130037335,0.00308335772254969,0.00122276037722588,"1738:1797",1,0.129997934495497,0.0104267899119909
10,20,40,1369,1022,"2025-06-03 10:20:00",10,1748960426,30657,435,"2025-06-03","10:20:26",10627.995,418.78644,2067.6851,40.2372,55.001,32.5275,36.4018,0.00271745,11.3734,54.4998,64,-0.205038,15.9736,151,FALSE,NA,205,"BGS","bg",19,29,3.2,3.3,4.5,3.9,3.725,5.08,301.9976575,19.79203372,28.88,350.6696913,0.3506696913,0.982469587481559,0.3786696913,766.563364,0.0158777035602816,0.00810731966555996,0.996205820030411,0.999845710056889,0.206501210891916,0.996520664073365,0.00327720360618856,0.00318335461097612,"1844:1903",1,0.404420344409174,1.95162647441496
11,20.2,39,1397,1022,"2025-06-03 10:25:00",11,1748960721,31837,438,"2025-06-03","10:25:21",9620.835,493.78415,2004.8579,40.231,55.001,32.5259,36.4018,0.00260093,11.3777,54.4998,4.25,-0.205038,15.9419,133,FALSE,NA,208,"BGS","hem",18.8,31,3.2,3.1,4.5,4.4,3.8,5.08,308.0781473,19.79203372,28.88,356.750181,0.356750181,0.957394281661308,0.384750181,766.563364,0.0161216609168071,0.00810731966555996,0.993981738781206,0.945518560873136,0.189771459016397,0.0279559738816447,0.00385563309348276,0.00175219473353372,"2049:2108",1,0.377366532979651,0.0555913359915436
12,20.2,39,1397,1022,"2025-06-03 10:31:00",12,1748961063,33205,417,"2025-06-03","10:31:03",9129.7979,447.99442,1998.4824,40.229,55.001,32.5283,36.4018,0.00254269,11.3785,54.5005,-4.75,-0.205038,15.9073,232,FALSE,NA,198,"BGS","hem",28.1,9,5.1,4.9,5.5,5.2,5.175,5.08,419.5537927,19.79203372,28.88,468.2258264,0.4682258264,0.901164430730673,0.4962258264,766.563364,0.0207926725091864,0.00810731966555996,0.975807152890438,0.477791541099083,0.136578660461239,0.00614123089748088,0.00724208070140571,0.00216210692822127,"2270:2329",1,0.350280422613356,0.0157502859295233
13,20.2,39,1397,1022,"2025-06-03 10:35:00",13,1748961350,34353,418,"2025-06-03","10:35:50",10080.859,451.08972,2002.9333,40.2372,55.001,32.5168,36.4018,0.00265241,11.375,54.4998,12.25,-0.205038,15.8787,212,FALSE,NA,204,"BGS","rm",26.7,8,3.6,3.6,4.4,4.4,4,5.08,324.2927866,19.79203372,28.88,372.9648203,0.3729648203,0.9925265174751,0.4009648203,766.563364,0.0168010807834944,0.00810731966555996,0.998967809132807,0.973924777958557,0.548116572103363,0.0304582884134542,0.00479427694964309,0.00135613436363584,"2482:2541",1,1.13588105398143,0.0631197714252299
14,20.8,36,1425,1022,"2025-06-03 10:40:00",14,1748961645,35533,419,"2025-06-03","10:40:45",10330.622,425.5816,1999.5981,40.2417,55.001,32.5177,36.4018,0.00266439,11.3744,54.5005,210.75,-0.205038,15.85,162,FALSE,NA,195,"BGS","rm",20.6,28,3.5,3.7,4.4,4.5,4.025,5.08,326.3196165,19.79203372,28.88,374.9916503,0.3749916503,0.945804241373628,0.4029916503,766.563364,0.0168515411673761,0.00810731966555996,0.98525934465314,0.637327707844555,0.119450819116423,0.00670442900806066,0.00398768255630829,0.00138033950236589,"2717:2776",1,0.24828555908165,0.0139355503537163
15,20.8,36,1425,1022,"2025-06-03 10:43:00",15,1748961828,36265,420,"2025-06-03","10:43:48",9294.1523,440.6282,2002.2054,40.2339,55.001,32.5074,36.4018,0.00256179,11.3781,54.4998,37,-0.205038,15.8273,54,FALSE,NA,187,"BGS","rm",25.2,27,3.5,3.1,4.9,4.8,4.075,5.08,330.3732764,19.79203372,28.88,379.0453101,0.3790453101,0.997470976290616,0.4070453101,766.563364,0.0170210494312506,0.00810731966555996,0.999078276402097,0.988296018254268,0.483769561822728,0.046571128091146,0.00405073818340754,0.00139712444668886,"2834:2893",1,1.01565819096765,0.0977745427599032
16,20.8,36,1425,1022,"2025-06-03 10:48:00",16,1748962109,37389,421,"2025-06-03","10:48:29",9686.3447,428.46655,2004.6895,40.2401,55.0008,32.5209,36.4018,0.00258316,11.3762,54.5005,-97,-0.205038,15.7963,0,FALSE,NA,193,"BGS","rm",25,26,3.4,3.4,4.2,4.4,3.85,5.08,312.1318071,19.79203372,28.88,360.8038408,0.3608038408,0.973280327402793,0.3888038408,766.563364,0.0162582622354525,0.00810731966555996,0.993018574368719,0.968947237413894,0.167455978327314,0.0292977993887229,0.00369723332606314,0.00138107698525981,"3049:3108",1,0.335812983926751,0.0587532409024157
17,21.1,36,1441,1022,"2025-06-03 10:53:00",17,1748962435,38693,441,"2025-06-03","10:53:55",9875.0361,439.55542,2218.9114,40.2401,55.0003,32.5242,36.4018,0.00261222,11.3746,54.5005,149.25,-0.205038,15.7547,101,FALSE,NA,188,"BGS","bg",25.7,25,5.6,5.5,5,5.1,5.3,5.08,429.6879423,19.79203372,28.88,478.359976,0.478359976,0.913549976794417,0.506359976,766.563364,0.0211524141621537,0.00810731966555996,0.971721500626283,0.999719607129678,0.11895130702973,2.49600662961935,0.00695176590755829,0.0143205190754139,"3249:3308",1,0.310350080571118,6.51220972641189
18,21.1,36,1441,1022,"2025-06-03 10:57:00",18,1748962665,39613,439,"2025-06-03","10:57:45",9197.2451,409.27191,2007.8835,40.2376,55.0003,32.5144,36.4018,0.00253474,11.3787,54.4998,7,-0.205038,15.7284,147,FALSE,NA,208,"BGS","hem",35.7,24,4.8,4.9,5.4,4.7,4.95,5.08,401.3123234,19.79203372,28.88,449.9843572,0.4499843572,0.726713058684518,0.4779843572,766.563364,0.0199670660512971,0.00810731966555996,0.941852485718593,0.973560724302294,0.0665319141428165,0.11110472075577,0.0053459773182855,0.00592104997868669,"3408:3467",1,0.163857745717381,0.273633628554864
19,21.1,36,1441,1022,"2025-06-03 11:03:00",19,1748962981,40877,422,"2025-06-03","11:03:01",10893.225,422.91772,2002.114,40.2474,55.001,32.5189,36.4018,0.0027415,11.3728,54.5005,-41.5,-0.205038,15.6884,144,FALSE,NA,205,"BGS","rm",18.8,23,3.5,3.5,5.7,4,4.175,5.08,338.480596,19.79203372,28.88,387.1526298,0.3871526298,0.97657203121002,0.4151526298,766.563364,0.0173423666605847,0.00810731966555996,0.993832049196071,0.960650216901301,0.20302193498194,0.0283843428730187,0.00449235413172304,0.00161355748814073,"3619:3678",1,0.434284200184552,0.0607169449127237
20,21.4,35,1437,1022,"2025-06-03 11:10:00",20,1748963419,42629,423,"2025-06-03","11:10:19",10948.306,435.91763,2009.9509,40.2495,55.001,32.5452,36.4018,0.00273957,11.3716,54.5011,-49.25,-0.205038,15.6303,62,FALSE,NA,218,"BGS","hem",21,10,4.7,4.2,4.1,5,4.5,5.08,364.829385,19.79203372,28.88,413.5014187,0.4135014187,0.889013230944306,0.4415014187,766.563364,0.018424262754757,0.00810731966555996,0.992168958952934,0.378938722785848,0.153769749096972,0.00457361767158053,0.00407649264157133,0.00174719514555042,"3952:4011",1,0.349448939719337,0.0103937598610995
21,21.4,35,1437,1022,"2025-06-03 11:13:00",21,1748963588,43305,425,"2025-06-03","11:13:08",9620.0693,437.0224,1999.9586,40.2413,55.0003,32.5493,36.4018,0.00257942,11.3772,54.5013,37,-0.205038,15.6119,132,FALSE,NA,209,"BGS","hem",26.1,11,4.2,4,4.4,4.6,4.3,5.08,348.6147456,19.79203372,28.88,397.2867793,0.3972867793,0.884470891177869,0.4252867793,766.563364,0.0177476108480454,0.00810731966555996,0.967874822151748,0.567739346061804,0.0747970113920541,0.00514666851903564,0.00391693191716919,0.00129084220756229,"4046:4105",1,0.163737006254003,0.0112664942061862
22,21.4,35,1437,1022,"2025-06-03 11:18:00",22,1748963931,44677,424,"2025-06-03","11:18:51",11048.005,441.57047,2032.0469,40.2515,55.0003,32.5489,36.4018,0.00275126,11.371,54.5011,16.75,-0.205038,15.5703,246,FALSE,NA,224,"BGS","rm",17.1,21,3.2,3,4.5,4.4,3.775,5.08,306.0513174,19.79203372,28.88,354.7233511,0.3547233511,0.969299611729724,0.3827233511,766.563364,0.0159713996023169,0.00810731966555996,0.99595219960245,0.999467484917415,0.220765859405392,0.218252697971669,0.00364060776324199,0.00130314554672358,"4329:4388",1,0.434908194639304,0.429957272857642
23,21.4,35,1437,1022,"2025-06-03 11:22:00",23,1748964172,45641,426,"2025-06-03","11:22:52",11477.36,426.73428,2013.8497,40.254,55.0003,32.5653,36.4018,0.00281373,11.3701,54.5005,-13,-0.205038,15.5401,55,FALSE,NA,208,"BGS","rm",24.2,12,3.6,4,3.4,3.2,3.55,5.08,287.8098481,19.79203372,28.88,336.4818818,0.3364818818,0.953924317629061,0.3644818818,766.563364,0.0152101662083096,0.00810731966555996,0.995782602365141,0.997960163069926,0.260866005001389,0.145668710752994,0.00418215534932616,0.00162237058915515,"4504:4563",1,0.489411477263466,0.273289495579571
24,21.6,28,1467,1022,"2025-06-03 11:29:00",24,1748964560,47193,442,"2025-06-03","11:29:20",11963,483.20035,2034.4285,40.2565,55.0003,32.5735,36.4018,0.00288759,11.3686,54.5005,12.25,-0.205038,15.4958,118,FALSE,NA,189,"BGS","rm",17.3,13,3.5,3.4,4.8,4.4,4.025,5.08,326.3196165,19.79203372,28.88,374.9916503,0.3749916503,0.976713978282041,0.4029916503,766.563364,0.0168058033117904,0.00810731966555996,0.997436449912463,0.998305307254272,0.284680221450402,0.163513106418451,0.00392829020040623,0.00183372559536783,"4792:4851",1,0.590118560240827,0.338949149500266
25,21.6,28,1467,1022,"2025-06-03 11:32:00",25,1748964756,47977,427,"2025-06-03","11:32:36",10646.973,423.7565,2020.3534,40.2499,55.0003,32.5706,36.4018,0.00271731,11.3735,54.5005,-38.75,-0.205038,15.4718,68,FALSE,NA,207,"BGS","bg",19.6,14,3.2,2.7,4,4.6,3.625,5.08,293.8903379,19.79203372,28.88,342.5623716,0.3425623716,0.976740317824332,0.3705623716,766.563364,0.0154534177748451,0.00810731966555996,0.991797347410211,0.999548803255154,0.204327279799947,0.274058594053919,0.00465077460905658,0.00145732915767505,"4897:4956",1,0.389469633343755,0.522384971039546
26,21.6,28,1467,1022,"2025-06-03 11:37:00",26,1748965049,49149,428,"2025-06-03","11:37:29",11036.317,423.19781,2001.9608,40.2536,55.0003,32.5649,36.4018,0.00274429,11.3718,54.4998,48.25,-0.205038,15.4385,72,FALSE,NA,199,"BGS","hem",28.8,15,4.9,5.1,5.3,5.8,5.275,5.08,427.6611124,19.79203372,28.88,476.3331461,0.4763331461,0.893215405775444,0.5043331461,766.563364,0.0210320081090103,0.00810731966555996,0.988352463087224,0.859827107971334,0.177981582106141,0.0130611697693834,0.00658151132199318,0.00179637900761871,"5133:5192",1,0.461719807843829,0.0338832857016572
27,22.2,27,1471,1022,"2025-06-03 11:41:00",27,1748965302,50161,429,"2025-06-03","11:41:42",9917.209,453.11142,1999.4871,40.247,55.001,32.5608,36.4018,0.00262335,11.376,54.5005,-42.5,-0.205038,15.4094,94,FALSE,NA,235,"BGS","hem",18.5,16,3.1,2.9,4.4,4.3,3.675,5.08,297.9439977,19.79203372,28.88,346.6160314,0.3466160314,0.997385960753884,0.3746160314,766.563364,0.0155907291122447,0.00810731966555996,0.9994377344987,0.330924012953178,0.625390565434844,0.00445904695749024,0.00374558195838873,0.00160099788513389,"5307:5366",1,1.20265331789835,0.00857494166763038
28,22.2,27,1471,1022,"2025-06-03 11:47:00",28,1748965653,51565,431,"2025-06-03","11:47:33",10945.809,426.70978,2015.4576,40.2565,55.001,32.5476,36.4018,0.00272455,11.3721,54.4998,245.5,-0.205038,15.3698,34,FALSE,NA,184,"BGS","bg",16.9,18,3,2.9,4.3,4,3.55,5.08,287.8098481,19.79203372,28.88,336.4818818,0.3364818818,0.785252600733552,0.3644818818,766.563364,0.015168967180151,0.00810731966555996,0.99460048997542,0.987325088068519,0.223517790775216,0.0577481661572837,0.00404603518733658,0.00160747898478088,"5523:5582",1,0.418206530926879,0.10804804464229
29,22.2,27,1471,1022,"2025-06-03 11:52:00",29,1748965965,52813,443,"2025-06-03","11:52:45",10804.223,437.75635,2024.2194,40.2536,55.001,32.5571,36.4018,0.00272831,11.3732,54.5005,124.5,-0.205038,15.3326,229,FALSE,NA,201,"BGS","bg",24.7,20,3.7,3.8,5.6,4.1,4.3,5.08,348.6147456,19.79203372,28.88,397.2867793,0.3972867793,0.874247045085616,0.4252867793,766.563364,0.0176995387685518,0.00810731966555996,0.99408420854759,0.99914377832966,0.221942344818006,0.224343117532645,0.00490801256131921,0.00188261935509958,"5768:5827",1,0.484534630252336,0.489775890186582
30,22.3,27,1458,1022,"2025-06-03 11:59:00",31,1748966347,54341,444,"2025-06-03","11:59:07",13349.051,441.9382,2039.7512,40.2696,55.0003,32.555,36.4018,0.00305508,11.3641,54.5005,17.5,-0.205038,15.2917,154,FALSE,NA,185,"BGS","bg",25.2,19,4.8,4.8,5,4.9,4.875,5.08,395.2318337,19.79203372,28.88,443.9038674,0.4439038674,0.608983291254774,0.4719038674,766.563364,0.019632996287413,0.00810731966555996,0.976361086200791,0.999083069469841,0.179473799944429,0.234243495415407,0.00887983459143923,0.00225647355099836,"6007:6066",1,0.434620638306051,0.567253033746472
1,25.5,60,846,1019,"2025-06-05 09:25:00",1,1749129940,20925,895,"2025-06-05","09:25:40",20106.273,455.51974,2061.0891,40.2721,55.001,32.5591,36.401,0.00402584,11.3394,54.5005,7.5,-0.205837,16.0654,96,FALSE,NA,184,"E5","rm",24.02,NA,2.8,2.5,3.5,3.5,3.075,5.08,249.3000797,19.79203372,28.88,297.9721134,0.2979721134,0.981985970346604,0.3259721134,764.313178,0.0133769855994953,0.00810731966555996,0.996860317084109,0.232295788182256,0.282363964434567,0.00287178660740066,0.0034332227150281,0.00113108547453935,"61:120",1,0.465897342385932,0.00473841536743805
2,25.5,60,846,1019,"2025-06-05 09:32:00",2,1749130351,22569,892,"2025-06-05","09:32:31",19787.426,424.70322,2066.3408,40.2729,55.001,32.5981,36.401,0.0039828,11.3405,54.5005,34.75,-0.205837,16.0478,169,FALSE,NA,206,"E5","rm",20.31,NA,5,4.9,5.8,5,5.175,5.08,419.5537927,19.79203372,28.88,468.2258264,0.4682258264,0.912027957563047,0.4962258264,764.313178,0.020363722726505,0.00810731966555996,0.9769834811399,0.0191472616910162,0.123678509585997,0.000697627118659076,0.00626089374454556,0.00164678841605342,"332:391",1,0.310651976279595,0.00175227890312658
3,25.5,60,846,1019,"2025-06-05 09:35:00",3,1749130502,23173,889,"2025-06-05","09:35:02",20155.082,465.42618,2061.7495,40.2753,55.001,32.6112,36.401,0.00402229,11.3406,54.5005,-15.25,-0.205837,16.0415,213,FALSE,NA,208,"E5","hem",29.41,NA,4.9,4.6,4.9,5,4.85,5.08,393.2050038,19.79203372,28.88,441.8770375,0.4418770375,0.807505045775311,0.4698770375,764.313178,0.0192824419813422,0.00810731966555996,0.968719906914457,0.610998421770336,0.106702669908307,0.00628048902473182,0.00598798814522752,0.00156501980454199,"445:504",1,0.253781536517116,0.0149375095875763
4,25.8,59,1052,1019,"2025-06-05 09:41:00",4,1749130861,24609,893,"2025-06-05","09:41:01",20090.551,444.95364,2063.7041,40.277,55.001,32.6231,36.401,0.00404085,11.3401,54.5005,-71,-0.205837,16.0262,21,FALSE,NA,204,"E5","hem",26.45,NA,4.9,5,5.2,5.4,5.125,5.08,415.5001329,19.79203372,28.88,464.1721666,0.4641721666,0.937303547752492,0.4921721666,764.313178,0.0201771035329643,0.00810731966555996,0.983294678321369,0.253710544725392,0.141111734092803,0.00389768824674549,0.00601057795724459,0.00218453507259318,"743:802",1,0.351192032133836,0.00970037725635553
5,25.8,59,1052,1019,"2025-06-05 09:44:00",5,1749131093,25537,880,"2025-06-05","09:44:53",19836.281,452.0079,2066.8899,40.2762,55.001,32.6281,36.401,0.00398691,11.3412,54.5005,-100,-0.205837,16.016,60,FALSE,NA,204,"E5","ro",39.55,NA,5.7,5.3,5.3,5.2,5.375,5.08,435.768432,19.79203372,28.88,484.4404657,0.4844404657,0.970341588722661,0.5124404657,764.313178,0.0210080232743282,0.00810731966555996,0.996967749496162,0.0770213619001283,0.275863975548762,0.00150611280911644,0.00517643625261756,0.00177395102596743,"930:989",1,0.714830185307221,0.00390270203382892
6,25.8,59,1052,1019,"2025-06-05 09:48:00",6,1749131313,26417,876,"2025-06-05","09:48:33",20203.066,433.52487,2065.0027,40.2803,55.001,32.6326,36.401,0.00404763,11.3403,54.5005,-57.75,-0.205837,16.007,169,FALSE,NA,197,"E5","hem",32.87,NA,5.1,4.9,5,4.9,4.975,5.08,403.3391534,19.79203372,28.88,452.0111871,0.4520111871,0.855646030856415,0.4800111871,764.313178,0.0196785516865061,0.00810731966555996,0.986789140368423,0.474454237752835,0.160449596554601,0.00475802722979494,0.00591689449698287,0.00159601461936272,"1093:1152",1,0.389452471239233,0.0115489568229398
7,25.8,59,1052,1019,"2025-06-05 09:51:00",7,1749131509,27201,905,"2025-06-05","09:51:49",19821.133,409.19104,2065.4478,40.2799,55.001,32.6248,36.401,0.0039953,11.3415,54.4998,53.25,-0.205837,15.9948,181,FALSE,NA,204,"E5","hem",23.93,NA,3.6,3.6,4.2,4.2,3.9,5.08,316.185467,19.79203372,28.88,364.8575007,0.3648575007,0.887656358009348,0.3928575007,764.313178,0.0161055967875724,0.00810731966555996,0.969893088187584,0.320298952805685,0.0960070611280937,0.00360526257293171,0.0044122476125644,0.00136994659810718,"1239:1298",1,0.190722838012345,0.00716203476712836
8,26.2,59,1246,1019,"2025-06-05 09:57:00",8,1749131867,28633,903,"2025-06-05","09:57:47",19789.504,463.68396,2066.0627,40.2807,55.0003,32.6223,36.401,0.00397319,11.3417,54.5005,82.25,-0.205837,15.976,253,FALSE,NA,196,"E5","ro",34.78,NA,4.8,5.1,5,4.8,4.925,5.08,399.2854935,19.79203372,28.88,447.9575272,0.4479575272,0.960890420208268,0.4759575272,764.313178,0.0194862947531799,0.00810731966555996,0.99522615710761,0.0561910963745378,0.323190191164213,0.00136476521256571,0.00706430294246729,0.00176524178642747,"1552:1611",1,0.776801654080014,0.00328027243256663
