LABEL,DATE_TIME initial_value,COMMENT,VOLUME_TOTAL,VOLUME,COLLAR_HEIGHT,TA initial_value,FCH4_DRY LIN,FCO2_DRY LIN,FCH4_DRY LIN_R2,FCO2_DRY LIN_R2,FCO2_DRY LIN_SE,FCH4_DRY LIN_SE,DOY initial_value,SWC_2 mean,TS_2 mean,EC_2 mean,PA mean,CH4_DRY mean,CO2_DRY mean,OBSERVATION,FCO2_DRY LIN_dCdt,CH4_DRY DEADBAND,LATITUDE,LONGITUDE,FCH4_DRY LIN_CV,FCH4_DRY LIN_dCdt,FCO2_DRY LIN_CV
153,7/12/24 11:49,no Moss,6040.06,4244.1,5.5,25.49837,-1.10712,6.07635,0.94409,0.95402,0.05049,0.0102,194.49299,0,24.3,0.001,98.32,2083.753,449.81,19,0.82934,5,42.5382,-72.17261,6.83458,-0.15111,6.18288
411,7/17/24 10:58,no Moss,5245.06,4244.1,3,25.66389,19.76355,16.67616,0.99186,0.99108,0.07005,0.0793,199.45756,0.324,26.6,0.015,97.23,2094.864,489.81,19,2.66295,5,42.53727,-72.18338,2.73767,3.15596,2.84617
412,7/17/24 11:01,no Moss,5563.06,4244.1,4,25.42666,13.33991,4.07652,0.98625,0.80976,0.08236,0.06565,199.45927,0.0353,26.69,0.0015,97.24,2086.788,417.14,20,0.61267,5,42.53729,-72.18325,3.44985,2.00489,13.48714
413,7/17/24 11:02,no Moss,6199.06,4244.1,6,25.27334,116.75866,13.66195,0.97898,0.95609,0.10951,0.6399,199.46031,0.406,26.6,0.022,97.23,2270.608,426.67,19,1.84235,5,42.53731,-72.18325,4.20686,15.74521,6.04259
452,7/17/24 11:04,no Moss,5722.06,4244.1,4.5,25.83275,1042.15306,-1.06728,0.73769,0.25912,0.07331,25.24342,199.4615,0.511,26.5,0.0161,97.24,25100.5,386.68,19,-0.15631,5,42.53728,-72.18321,16.57418,152.63393,46.91053
432,7/17/24 11:08,no Moss,6676.06,4244.1,7.5,24.85202,10.7357,0.49621,0.99163,0.0333,0.09265,0.03419,199.46389,0.747,25.2,0.025,97.23,2201.716,416.34,20,0.062,5,42.53739,-72.18315,2.77068,1.34146,149.43204
414,7/17/24 11:11,no Moss,6676.06,4244.1,7.5,24.91468,140.40276,2.58163,0.99273,0.72595,0.055,0.4166,199.46635,0.5376,24.65,0.0252,97.24,2858.822,412.14,20,0.32273,5,42.53742,-72.18291,2.61044,17.55171,17.07557
434,7/17/24 11:14,no Moss,5563.06,4244.1,4,24.75753,25.81464,8.39163,0.99331,0.98169,0.04762,0.088,199.46815,0.448,24.1,0.017,97.25,2245.615,436.22,19,1.25721,5,42.53749,-72.18296,2.52154,3.86746,3.94025
418,7/17/24 11:19,no Moss,6517.06,4244.1,7,25.08713,25.40518,12.05518,0.99786,0.97706,0.06568,0.04178,199.47215,0.576,25.3,0.027,97.24,2268.856,443.19,19,1.54538,5,42.5375,-72.18284,1.68133,3.25675,4.38675
417,7/17/24 11:21,no Moss,6199.06,4244.1,6,25.40119,56.24198,14.69965,0.96917,0.9565,0.11734,0.37549,199.47294,0.061,25.2,0.004,97.24,2365.451,444.69,19,1.98387,5,42.53751,-72.18284,5.06477,7.59043,6.01351
436,7/17/24 11:23,no Moss,6040.06,4244.1,5.5,25.12725,24.88709,-0.39241,0.99774,0.0367,0.07697,0.04534,199.47493,0.735,25.8,0.022,97.24,2353.014,402.98,20,-0.05417,5,42.53739,-72.18278,1.70947,3.43536,142.10694
419,7/17/24 11:26,no Moss,6040.06,4244.1,5.5,24.91819,35.97438,7.80548,0.97062,0.97716,0.04572,0.23977,199.47706,0.323,26.1,0.015,97.23,2993.705,432.64,20,1.07818,5,42.53751,-72.18257,4.94593,4.96918,4.37759
420,7/17/24 11:28,no Moss,6835.06,4244.1,8,24.90665,62.42442,0.96262,0.97798,0.47163,0.03453,0.31743,199.47826,0.749,25.7,0.023,97.23,2523.754,414.7,19,0.11762,5,42.53753,-72.18251,4.30121,7.62757,29.37619
421,7/17/24 11:31,no Moss,6835.06,4244.1,8,25.20244,35.04613,3.66417,0.96508,0.62976,0.09535,0.22624,199.47993,0,25.6,0,97.22,2548.028,468.37,20,0.44838,5,42.53748,-72.18239,5.38623,4.28854,21.29347
441,7/17/24 11:33,Moss,5881.06,4244.1,5,25.07063,244.02549,1.76144,0.97871,0.69781,0.04568,1.4184,199.48186,0.726,24.8,0.025,97.21,5423.345,410.33,20,0.2503,5,42.53739,-72.18238,4.23245,34.67539,18.28397
439,7/17/24 11:36,no Moss,6517.06,4244.1,7,25.21771,57.4386,3.85142,0.58039,0.66151,0.09818,1.74039,199.48374,0.5415,24.1,0.01875,97.21,3429.56,469.59,19,0.49485,5,42.53751,-72.18235,23.60752,7.38,19.86937
422,7/17/24 11:40,no Moss,6199.06,4244.1,6,24.9067,5.37835,-1.68786,0.74602,0.09181,0.19837,0.11726,199.48612,0.041,23.7,0.002,97.21,2786.997,423.65,20,-0.2274,5,42.53768,-72.18224,16.21924,0.72461,87.23876
425,7/17/24 11:42,no Moss,5881.06,4244.1,5,25.14567,153.2678,-1.02425,0.94787,0.67126,0.02826,1.41724,199.48796,0.729,23.7,0.027,97.21,5278.506,403.95,19,-0.14562,5,42.53789,-72.18223,6.59425,21.79014,19.43978
424,7/17/24 11:44,no Moss,6199.06,4244.1,6,25.5063,31.55693,0.7994,0.98483,0.42024,0.03521,0.14686,199.48941,0.394,24.1,0.019,97.2,3087.735,437.75,19,0.10809,5,42.53792,-72.18218,3.60943,4.26675,32.5946
288,7/19/24 9:39,no Moss,5563.06,4244.1,4,19.02534,-2.0294,15.01084,0.99121,0.99509,0.04223,0.00765,201.40216,0.402,21,0.014,98,2009.796,468.95,19,2.16696,5,42.53688,-72.17339,2.82629,-0.29296,2.22847
583,7/19/24 9:40,no Moss,5881.06,4244.1,5,19.00744,-2.38875,4.52247,0.99366,0.9828,0.02264,0.00722,201.40341,0.1808,20.62,0.0032,97.98,2000.222,446.29,20,0.61699,5,42.5369,-72.17338,2.46474,-0.32589,3.82471
386,7/19/24 9:42,no Moss,5722.06,4244.1,4.5,19.08519,-1.91458,3.67969,0.98654,0.9772,0.02186,0.0087,201.40465,0.06195,20.485,0.00225,97.98,1997.079,445.74,20,0.51604,5,42.53667,-72.17317,3.4149,-0.2685,4.37252
380,7/19/24 9:44,no Moss,5563.06,4244.1,4,19.20681,-2.22636,4.36075,0.98701,0.88163,0.06395,0.01022,201.40581,0.387,20.3,0.013,97.99,1993.323,445.64,20,0.6293,5,42.5367,-72.17311,3.36017,-0.32129,10.21997
529,7/19/24 9:49,no Moss,5881.06,4244.1,5,18.77975,-1.10154,4.16014,0.98138,0.94712,0.03716,0.00574,201.40944,0,21.5,0,98.03,2006.068,443.45,20,0.56704,5,42.53735,-72.17255,3.96979,-0.15014,6.64178
544,7/19/24 9:51,no Moss,5722.06,4244.1,4.5,19.02962,-1.27354,2.87208,0.98581,0.86522,0.0441,0.00594,201.41078,0,21.8,0,98.03,2007.984,453.6,20,0.40287,5,42.53722,-72.17249,3.49816,-0.17864,10.99991
362,7/19/24 9:54,no Moss,5563.06,4244.1,4,18.92264,-1.16901,6.06013,0.95585,0.98857,0.02605,0.01005,201.4128,0.496,21.8,0.018,98.05,2008.594,498.33,19,0.87369,5,42.53728,-72.17218,6.05773,-0.16854,3.17175
366,7/19/24 9:55,no Moss,6199.06,4244.1,6,18.82705,-1.44486,8.23962,0.99155,0.97489,0.04746,0.00479,201.4137,0.11525,21.375,0.0045,98.06,2000.274,472.11,20,1.0662,5,42.5373,-72.17212,2.77978,-0.18696,4.58075
356,7/19/24 9:57,no Moss,5563.06,4244.1,4,18.92697,-1.0706,3.7737,0.98524,0.96812,0.02738,0.00524,201.41468,0.527,21.2,0.031,98.06,2003.099,440.37,20,0.54396,5,42.53733,-72.17204,3.56202,-0.15432,5.14792
351,7/19/24 9:58,no Moss,5563.06,4244.1,4,18.80015,-1.36351,3.2008,0.98337,0.88852,0.04526,0.00708,201.4158,0.1116,21.19,0.0051,98.06,1997.441,439.31,20,0.46069,5,42.53742,-72.17211,3.76504,-0.19625,9.88314
217,7/19/24 10:00,no Moss,5245.06,4244.1,3,18.85277,-1.6334,3.6181,0.99296,0.93944,0.03891,0.00583,201.41697,0.391,21.4,0.016,98.07,1997.127,440.36,20,0.5525,5,42.53743,-72.17202,2.57352,-0.24943,7.12403
678,7/19/24 10:03,no Moss,6040.06,4244.1,5.5,18.70314,3.91349,0.91342,0.98204,0.65222,0.02454,0.01947,201.4191,0.734,21,0.018,98.08,2047.058,440.65,20,0.12115,5,42.53771,-72.17177,3.90278,0.51907,20.2815
677,7/19/24 10:04,no Moss,5563.06,4244.1,4,19.31355,1.77346,1.65934,0.98863,0.85643,0.0272,0.00761,201.42007,0.68725,20.3,0.02625,98.08,2020.151,443.09,20,0.23956,5,42.53773,-72.17179,3.16406,0.25604,11.40701
302,7/19/24 10:07,no Moss,6358.06,4244.1,6.5,19.12153,-2.61857,6.80952,0.96451,0.95837,0.04964,0.01757,201.42168,0.385,20.3,0.019,98.04,1994.294,462.25,20,0.85881,5,42.53812,-72.17202,5.42856,-0.33025,5.8806
309,7/19/24 10:09,no Moss,6199.06,4244.1,6,18.9698,-0.53948,4.70622,0.93124,0.94874,0.03923,0.00526,201.42303,0.48,20.4,0.025,98.06,2006.469,443.73,20,0.60847,5,42.53799,-72.17192,7.61349,-0.06975,6.5366
318,7/19/24 10:10,no Moss,6040.06,4244.1,5.5,18.93771,-1.19887,4.80664,0.94333,0.9051,0.05726,0.01081,201.42412,0.05325,20.35,0.00275,98.06,2007.177,440.77,20,0.63762,5,42.53798,-72.17207,6.88318,-0.15904,9.0457
933,7/19/24 10:14,no Moss,6517.06,4244.1,7,18.98912,5.87513,1.03845,0.98623,0.29463,0.05485,0.0237,201.42693,0.72535,20.025,0.015,98.05,2075.507,441.87,19,0.12782,5,42.53792,-72.17237,3.45103,0.72318,42.92714
236,7/19/24 10:16,no Moss,6040.06,4244.1,5.5,18.87991,-0.97173,4.09491,0.95882,0.94074,0.03785,0.00742,201.42828,0.123,19.38,0.005,98.05,2000.178,485.34,20,0.54376,5,42.53802,-72.17254,5.84858,-0.12904,7.04421
165,7/19/24 10:18,no Moss,5722.06,4244.1,4.5,19.06504,-0.22897,4.44679,0.75812,0.98257,0.02303,0.00503,201.42958,0.009,19.3,0.001,98.05,2004.648,431.2,19,0.62354,5,42.53809,-72.17254,15.70308,-0.03211,3.84837
175,7/19/24 10:20,no Moss,6358.06,4244.1,6.5,19.40141,-0.5967,3.07305,0.86274,0.96792,0.0196,0.00834,201.43063,0.37,19.3,0.009,98.05,2007.007,436.69,20,0.38828,5,42.53805,-72.17261,11.11545,-0.07539,5.16347
176,7/19/24 10:22,no Moss,5881.06,4244.1,5,19.0964,-0.54166,2.6651,0.89978,0.9109,0.03152,0.00684,201.43201,0.497,19.5,0.021,98.05,2001.725,432.77,20,0.3634,5,42.53814,-72.17269,9.31931,-0.07386,8.74117
153,7/19/24 10:23,no Moss,6040.06,4244.1,5.5,19.55597,-0.36026,3.23251,0.77579,0.86253,0.04762,0.00715,201.43315,0.085,19.6,0.00325,98.06,2004.671,435.11,20,0.43005,5,42.53817,-72.17255,14.94935,-0.04793,11.12529
892,7/19/24 10:36,no Moss,5881.06,4244.1,5,19.6896,-0.71243,3.27037,0.92114,0.87565,0.04679,0.00791,201.44178,0.508,20.3,0.03,97.87,2006.324,431.39,20,0.44773,5,42.53809,-72.17726,8.18675,-0.09754,10.50734
889,7/19/24 10:37,no Moss,5881.06,4244.1,5,19.58861,-0.18765,2.35874,0.5575,0.88796,0.0318,0.00635,201.44271,0,20.1,0.001,97.88,2008.756,425.65,20,0.32277,5,42.53816,-72.17731,24.73314,-0.02568,9.91113
893,7/19/24 10:38,no Moss,5722.06,4244.1,4.5,19.60374,-0.53258,3.24594,0.94328,0.89504,0.04331,0.00509,201.4436,0.3692,20.14,0.0162,97.88,2005.474,424.01,20,0.45602,5,42.53814,-72.17736,6.88645,-0.07482,9.55917
880,7/19/24 10:40,no Moss,5563.06,4244.1,4,19.5897,-0.65504,2.32856,0.96359,0.92562,0.02646,0.0051,201.4445,0.463,20.2,0.03,97.88,2003.705,423.23,20,0.33657,5,42.53813,-72.17732,5.49894,-0.09468,7.93606
876,7/19/24 10:41,no Moss,6199.06,4244.1,6,19.65454,-0.62915,4.71933,0.96343,0.9056,0.05486,0.00441,201.44536,0.42,20,0.025,97.88,2003.053,431.56,20,0.61268,5,42.53819,-72.17738,5.51083,-0.08168,9.01965
905,7/19/24 10:42,no Moss,5563.06,4244.1,4,19.81018,-0.75781,4.00007,0.95701,0.85585,0.0659,0.00645,201.44638,0.1604,20.08,0.0084,97.88,2000.906,429.95,20,0.57893,5,42.53807,-72.17736,5.97708,-0.10968,11.43375
903,7/19/24 10:44,no Moss,5881.06,4244.1,5,19.88346,-1.25274,3.56699,0.97947,0.97033,0.02369,0.00689,201.44743,0.303,20.3,0.014,97.87,2004.51,430.32,20,0.48852,5,42.53804,-72.17736,4.15848,-0.17157,4.96899
895,7/19/24 10:45,no Moss,5563.06,4244.1,4,20.00286,-0.49655,2.68387,0.81999,0.76591,0.05958,0.00934,201.44853,0.3696,20.4,0.0175,97.87,2004.216,430.48,20,0.38858,5,42.53811,-72.17725,13.03965,-0.07189,15.37122
426,7/19/24 13:15,no Moss,6199.06,4244.1,6,24.24075,26.08983,13.14231,0.95121,0.96617,0.09016,0.21663,201.55252,0.004,27.7,0.001,97.88,2169.146,445.05,20,1.73729,5,42.53802,-72.18212,6.37365,3.44882,5.30117
442,7/19/24 13:18,no Moss,7153.06,4244.1,9,23.4711,39.80157,-1.55429,0.96488,0.45096,0.05438,0.24078,201.55473,0.03785,26.615,0.0022,97.89,3243.022,407.39,19,-0.17769,5,42.53812,-72.18201,5.40097,4.55011,30.62197
427,7/19/24 13:20,no Moss,6517.06,4244.1,7,23.90973,1.73111,-4.89251,0.72876,0.76306,0.09488,0.03675,201.55612,0.07,24.16,0.0034,97.9,2140.632,410.24,20,-0.6139,5,42.53819,-72.18196,16.95488,0.21721,15.49271
443,7/19/24 13:25,no Moss,6358.06,4244.1,6.5,22.75658,3.3024,-1.84237,0.98692,0.59563,0.05397,0.01351,201.5592,0.748,23.6,0.027,97.9,2086.939,401.79,20,-0.23615,5,42.53819,-72.18178,3.3706,0.42329,22.8779
444,7/19/24 13:27,no Moss,5881.06,4244.1,5,22.80145,7.01994,-1.97749,0.99187,0.48844,0.07776,0.02442,201.56084,0.159,23.1,0.006,97.88,2269.216,446.14,20,-0.27395,5,42.53818,-72.18186,2.73404,0.9725,28.40431
895,7/25/24 10:18,no Moss,5563.06,4244.1,4,22.1602,-0.95018,9.6648,0.95408,0.9896,0.0405,0.00852,207.42981,0.1688,23.32,0.0074,97.63,2077.399,515.81,20,1.42438,5,-9999,-9999,6.18065,-0.14004,3.04258
892,7/25/24 10:19,no Moss,5881.06,4244.1,5,22.10504,-0.72482,7.33293,0.96967,0.98344,0.0368,0.00496,207.43054,0.468,23.04,0.0238,97.63,2085.617,499.69,19,1.02253,5,42.53806,-72.17733,5.02304,-0.10107,3.75894
889,7/25/24 10:21,no Moss,5881.06,4244.1,5,22.00802,-1.56883,12.85144,0.98611,0.98276,0.06582,0.0072,207.43138,0.383,22.5,0.022,97.64,2077.477,505.01,19,1.79165,5,42.53812,-72.17736,3.46518,-0.21871,3.83044
880,7/25/24 10:22,no Moss,5563.06,4244.1,4,21.94809,-0.91634,7.27272,0.97927,0.97442,0.04816,0.00545,207.43225,0.448,22.3,0.025,97.64,2071.977,495.47,20,1.07174,5,42.5381,-72.17735,4.17814,-0.13504,4.62217
893,7/25/24 10:23,no Moss,5722.06,4244.1,4.5,21.93017,-0.68399,7.6451,0.9433,0.98406,0.03865,0.00666,207.43319,0,22.1,0,97.64,2073.901,494.16,19,1.09496,5,42.53808,-72.17735,6.88586,-0.09796,3.69231
876,7/25/24 10:25,no Moss,6199.06,4244.1,6,21.8419,-1.11687,7.4426,0.96022,0.97935,0.03961,0.00833,207.43417,0.409,22,0.029,97.64,2070.003,504.57,19,0.98363,5,42.53815,-72.17733,5.74817,-0.14761,4.17044
905,7/25/24 10:26,no Moss,5563.06,4244.1,4,21.8024,-1.06076,6.27361,0.97073,0.9805,0.03615,0.00753,207.43531,0,22,0,97.62,2070.592,513.08,19,0.9241,5,42.53808,-72.17729,4.9369,-0.15625,4.05882
903,7/25/24 10:28,no Moss,5881.06,4244.1,5,21.74919,-1.84291,9.04042,0.97714,0.76666,0.19274,0.01089,207.43635,0.341,22.1,0.016,97.62,2073.503,523.3,20,1.25967,5,42.53805,-72.17734,4.37822,-0.25679,15.33944
288,7/25/24 10:37,no Moss,5563.06,4244.1,4,22.23379,-2.76521,20.61695,0.98797,0.99039,0.08304,0.01248,207.44252,0.312,22.3,0.009,97.74,2035.731,587.76,20,3.04012,5,42.5369,-72.17349,3.24589,-0.40775,2.93824
583,7/25/24 10:38,no Moss,5881.06,4244.1,5,22.30379,-2.94614,7.65921,0.96169,0.90622,0.09538,0.02276,207.44374,0.11295,22.145,0.00235,97.74,2024.237,612.96,20,1.06896,5,42.53682,-72.17337,5.64074,-0.41118,8.98768
380,7/25/24 10:40,no Moss,5563.06,4244.1,4,22.47732,-2.928,8.34153,0.99263,0.96538,0.06469,0.01033,207.44495,0.284,22.5,0.008,97.75,2036.701,606.61,19,1.23153,5,42.53671,-72.17311,2.62304,-0.43229,5.3628
386,7/25/24 10:42,no Moss,5722.06,4244.1,4.5,22.4995,-2.89995,6.38446,0.97423,0.91734,0.07632,0.01878,207.44608,0.305,22.7,0.015,97.74,2047.181,648.4,19,0.91672,5,42.53664,-72.17323,4.63885,-0.41639,8.39582
529,7/25/24 10:46,no Moss,5881.06,4244.1,5,22.44626,-1.16582,5.30577,0.97665,0.71139,0.13082,0.00698,207.44892,0.508,23.8,0.032,97.8,2042.601,559.4,19,0.74053,5,42.53741,-72.17261,4.42276,-0.16271,17.6988
544,7/25/24 10:48,no Moss,5722.06,4244.1,4.5,22.40918,-1.77793,6.32367,0.98343,0.95402,0.05523,0.00918,207.45,0.1728,23.745,0.00675,97.8,2036.847,562.08,19,0.9071,5,42.53726,-72.17252,3.75967,-0.25504,6.18427
362,7/25/24 10:49,no Moss,5563.06,4244.1,4,22.34578,-2.51959,17.54043,0.97537,0.97889,0.10537,0.01637,207.45128,0,23.8,0,97.82,2035.497,603,19,2.58674,5,42.53736,-72.17229,4.5377,-0.37157,4.21454
366,7/25/24 10:51,no Moss,6199.06,4244.1,6,22.29851,-2.56375,20.16916,0.98572,0.98968,0.07562,0.01133,207.45225,0.396,24,0.019,97.81,2041.449,592.44,19,2.66946,5,42.53738,-72.17224,3.50973,-0.33932,3.03244
356,7/25/24 10:52,no Moss,5563.06,4244.1,4,22.30185,-1.74683,13.54034,0.98999,0.98469,0.06906,0.00719,207.45325,0,23.9,0,97.82,2041.309,580.36,19,1.99709,5,42.5374,-72.17212,2.99189,-0.25764,3.62355
351,7/25/24 10:53,no Moss,5563.06,4244.1,4,22.2674,-2.42115,9.38442,0.98798,0.97712,0.05874,0.01092,207.45416,0.4548,23.66,0.0254,97.8,2058.929,529.05,19,1.38402,5,42.53744,-72.17216,3.24513,-0.35707,4.37993
217,7/25/24 10:55,no Moss,5245.06,4244.1,3,22.31275,-2.38883,8.19543,0.98475,0.9745,0.05752,0.0129,207.45512,0.445,23.4,0.02,97.81,2069.14,569.51,19,1.28211,5,42.53743,-72.17205,3.61683,-0.37371,4.61476
678,7/25/24 10:58,no Moss,6040.06,4244.1,5.5,22.29878,74.67231,5.53689,0.97556,0.97905,0.03051,0.44527,207.45753,0.008,23.9,0.009,97.8,2260.118,518.57,19,0.75205,5,42.53766,-72.17174,4.52152,10.14239,4.19883
677,7/25/24 11:00,no Moss,5563.06,4244.1,4,22.22838,2.21028,8.09825,0.92968,0.95767,0.06961,0.02486,207.4586,0.603,23.6,0.028,97.81,2104.49,512.82,19,1.19391,5,42.5377,-72.17178,7.7044,0.32586,5.9303
302,7/25/24 11:02,no Moss,6358.06,4244.1,6.5,22.28449,-2.61119,8.46396,0.96735,0.96374,0.05876,0.01717,207.46019,0.369,23.9,0.019,97.8,2068.644,530.24,19,1.09213,5,42.53809,-72.17198,5.20908,-0.33693,5.48777
309,7/25/24 11:04,no Moss,6199.06,4244.1,6,22.17378,-1.26416,8.66258,0.93248,0.98546,0.03859,0.01248,207.46123,0.5111,23.705,0.03045,97.8,2124.738,510.85,19,1.14559,5,42.538,-72.17203,7.54134,-0.16718,3.53838
318,7/25/24 11:06,no Moss,6040.06,4244.1,5.5,22.29315,-0.80726,5.03159,0.80887,0.89613,0.06445,0.01476,207.46256,0.1729,23.77,0.0087,97.8,2071.355,450.57,19,0.6825,5,42.53799,-72.17215,13.52536,-0.1095,9.50424
933,7/25/24 11:09,no Moss,6517.06,4244.1,7,22.0389,102.19042,3.90655,0.96141,0.92436,0.03896,0.71373,207.46465,0.5445,23.45,0.012,97.79,2389.642,462.84,19,0.491,5,42.53802,-72.1724,5.66129,12.84404,8.00736
236,7/25/24 11:10,no Moss,6040.06,4244.1,5.5,22.03153,-1.84075,6.69659,0.99327,0.98338,0.03276,0.0057,207.46575,0,22.8,0,97.78,2055.532,496.91,19,0.90845,5,42.53796,-72.17247,2.52631,-0.24971,3.76457
165,7/25/24 11:12,no Moss,5722.06,4244.1,4.5,22.11942,-2.4502,14.43939,0.98992,0.996,0.03636,0.00982,207.46704,0.375,22.8,0.014,97.78,2058.682,496.41,20,2.06807,5,42.5381,-72.17252,3.00093,-0.35093,2.06465
175,7/25/24 11:14,no Moss,6358.06,4244.1,6.5,22.1042,-2.19689,11.41474,0.94349,0.91233,0.1265,0.01922,207.46806,0.17865,22.8,0.00675,97.78,2055.126,503.82,19,1.47136,5,42.53816,-72.17259,6.87372,-0.28318,8.66529
176,7/25/24 11:15,no Moss,5881.06,4244.1,5,22.1266,-1.27612,7.46695,0.90334,0.96888,0.05172,0.01613,207.46906,0.426,22.9,0.021,97.78,2057.833,480.3,20,1.04048,5,42.53816,-72.17273,9.13675,-0.17782,5.08732
153,7/25/24 11:16,no Moss,6040.06,4244.1,5.5,22.19423,-1.40856,12.11705,0.97722,0.96356,0.08867,0.00809,207.4701,0.1155,22.97,0.0051,97.78,2059.934,472.12,19,1.64399,5,42.53818,-72.17259,4.37041,-0.19111,5.5013
411,7/26/24 9:40,no Moss,5245.06,4244.1,3,20.72276,17.70518,7.1044,0.99103,0.9933,0.025,0.07216,208.40344,0.372,21.9,0.016,97.72,2124.53,422.95,19,1.09764,5,42.53727,-72.18338,2.85169,2.73546,2.52235
412,7/26/24 9:42,no Moss,5563.06,4244.1,4,20.21587,11.57621,4.60041,0.98328,0.98046,0.02619,0.06087,208.40441,0.2163,21.465,0.01155,97.73,2492.568,425.06,20,0.66874,5,42.53728,-72.1833,3.77584,1.68279,4.06271
413,7/26/24 9:43,no Moss,6199.06,4244.1,6,20.02701,145.73121,6.75967,0.95724,0.94449,0.05928,1.11412,208.4052,0.4575,21.25,0.0225,97.73,2569.934,424.08,20,0.8816,5,42.53734,-72.18322,5.96109,19.00643,6.81076
452,7/26/24 9:45,no Moss,5722.06,4244.1,4.5,19.82825,68123.40257,138.50317,0.83021,0.02584,33.29068,1206.03276,208.4064,0,21.1,0,97.74,68960.651,251.55,20,19.54947,5,42.5373,-72.1832,12.5893,9615.49286,170.29289
432,7/26/24 9:47,no Moss,6676.06,4244.1,7.5,19.52748,37.33361,0.69018,0.99039,0.75905,0.01302,0.12317,208.40799,0.6088,19.94,0.0176,97.74,2317.757,409.21,20,0.08335,5,42.53742,-72.18317,2.93881,4.50879,15.66367
414,7/26/24 9:50,no Moss,6676.06,4244.1,7.5,19.4709,64.82234,0.43052,0.97182,0.00471,0.20963,0.36986,208.41012,0.72105,19.605,0.02375,97.76,3301.117,419.99,19,0.05201,5,42.53745,-72.18293,4.8456,7.83104,403.06152
434,7/26/24 9:52,no Moss,5563.06,4244.1,4,19.45194,65.39892,8.71973,0.99685,0.99015,0.03494,0.14778,208.41149,0.4883,19.995,0.01995,97.76,2236.21,419.81,20,1.26316,5,42.53749,-72.18291,1.89915,9.47382,2.97082
417,7/26/24 9:54,no Moss,6199.06,4244.1,6,19.50605,63.38466,10.8441,0.97936,0.96838,0.07069,0.33201,208.41264,0,20,0.001,97.77,2302.618,426.6,20,1.41066,5,42.53751,-72.18279,4.16978,8.24543,5.12707
418,7/26/24 9:55,no Moss,6517.06,4244.1,7,19.61677,49.61893,5.77078,0.99482,0.93479,0.05233,0.12289,208.4135,0.48885,19.845,0.0201,97.77,2241.262,422.94,19,0.71439,5,42.5375,-72.18279,2.27505,6.14254,7.40526
419,7/26/24 9:59,no Moss,6040.06,4244.1,5.5,19.34303,4.37925,2.40955,0.9365,0.93281,0.02392,0.04218,208.41618,0.09535,20.5,0.0049,97.76,2080.902,413.94,19,0.32137,5,42.53748,-72.18252,7.30308,0.58407,7.52187
420,7/26/24 10:00,no Moss,6835.06,4244.1,8,19.18607,86.24373,0.64597,0.98915,0.03867,0.10536,0.29541,208.41721,0.757,20.3,0.025,97.75,2616.675,413.26,20,0.07619,5,42.53747,-72.18242,3.09973,10.17204,138.29052
421,7/26/24 10:02,no Moss,7153.06,4244.1,9,19.48615,46.29661,-2.76424,0.98972,0.79803,0.04347,0.14751,208.41823,0,20,0,97.76,2141.328,404.94,19,-0.31152,5,42.53749,-72.18242,3.02771,5.21743,13.99472
441,7/26/24 10:04,no Moss,5881.06,4244.1,5,19.65577,2216.19119,-4.84198,0.67755,0.71548,0.1162,58.18422,208.41975,0.4602,19.68,0.0126,97.77,40128.22,445.55,20,-0.6644,5,42.53738,-72.18241,19.16409,304.09679,17.52334
439,7/26/24 10:07,no Moss,6517.06,4244.1,7,19.87528,32.97219,0.00084,0.96912,0,0.02787,0.20222,208.42178,0.2916,20.3,0.0104,97.78,2534.999,407.27,20,0.0001,5,42.5375,-72.18229,5.06805,4.08446,26904.47616
422,7/26/24 10:41,no Moss,6199.06,4244.1,6,20.01663,19.83352,-0.6399,0.90397,0.28236,0.03688,0.23368,208.44578,0.729,20.1,0.025,97.81,2306.583,412.94,19,-0.0834,5,42.53767,-72.1823,9.10452,2.58496,44.22922
425,7/26/24 10:43,no Moss,5881.06,4244.1,5,20.92662,40.60738,0.5841,0.59957,0.4538,0.02453,1.27046,208.44712,0.768,20.4,0.029,97.81,4628.515,398.3,20,0.08062,5,42.53788,-72.18223,22.69169,5.60518,30.447
424,7/26/24 10:45,no Moss,6199.06,4244.1,6,20.41079,36.05055,-0.42038,0.99896,0.2048,0.03,0.04221,208.44816,0.27055,20.86,0.0077,97.81,2312.087,407.14,20,-0.05489,5,42.53788,-72.18215,1.40564,4.70718,54.66136
426,7/26/24 10:47,no Moss,6199.06,4244.1,6,20.41349,45.14822,10.55237,0.99296,0.98959,0.03924,0.1378,208.44955,0.0831,20.3,0.0027,97.81,2666.563,460.39,19,1.3793,5,42.53797,-72.18213,2.57381,5.90132,3.04383
442,7/26/24 10:49,no Moss,7153.06,4244.1,9,20.68608,51.13214,-0.71559,0.94212,0.3655,0.02962,0.3981,208.45071,0,20.4,0,97.81,2408.987,408.69,19,-0.08104,5,42.53805,-72.18198,6.95926,5.79086,36.55888
427,7/26/24 10:50,no Moss,6517.06,4244.1,7,20.72811,8.00466,-0.41971,0.84011,0.25211,0.02493,0.12041,208.45183,0.652,20,0.038,97.81,2405.947,408.37,19,-0.05218,5,42.53813,-72.18192,12.14799,0.99514,47.7825
